"student_id","final_score","grade","pass_fail","previous_score","math_prev_score","science_prev_score","language_prev_score","daily_study_hours","attendance_percentage","homework_completion_rate","sleep_hours","screen_time_hours","physical_activity_minutes","motivation_score","exam_anxiety_score","parent_education_level","study_environment"
"S0536",92.9569092714911,"A",1,91.9621151435335,85.4029339817827,94.0700481966058,94.04434533,3.31416727281413,87.1341118155978,85.65009795,7.55427414626118,1.0217978997829,106.884092339178,5.50998661027282,3.71623281083652,"High School","Noisy"
"S0537",70.2533849547776,"C",1,86.7306064872576,81.4050381718808,90.92530899,86.4610822422289,1.33028863214111,77.69819815,64.54451203,6.69944726116409,5.6232555270259,32.0071534408779,6.57729474112405,2.41459875211552,"High School","Noisy"
"S0538",53.0588657236563,"D",1,53.6041455958759,52.0780220741025,50.5178796631413,48.6926276939893,1.61808331996208,68.55169137,66.5714218758009,7.92282374403137,1.56252066619046,84.8554610204488,6.92464284255873,3.1603301200771,"Master","Moderate"
"S0539",71.5177640140493,"C",1,64.7799274420551,61.7323664312587,61.988418672325,70.38921672,2.75825176709159,67.9131918527316,79.5836969485498,7.72520083073472,1.47442115073787,63.1049001888861,4.82816565362738,4.08394133426336,"High School","Moderate"
"S0540",62.6650475739047,"D",1,47.1037678333322,46.168911318405,41.6029966684738,58.7039714434185,3.04184052538577,68.86615238,81.4266697795039,7.48288310337546,2.66503816526122,67.4094901350404,8.04034947469498,1.27540834478977,"Master","Quiet"
"S0541",92.3115592438021,"A",1,92.4728064992297,92.7560561237153,94.6703126523309,93.4534637943493,2.0351696334581,97.9255419765564,65.2018349606963,7.03360573598117,2.8678314301954,104.88366652969,7.57682837017921,1.71741606759359,"Master","Moderate"
"S0542",72.9732885713919,"C",1,73.3396048947984,75.9880686665821,77.234287412359,68.8192634461184,2.26582852349766,72.3660184388901,72.8886813431424,7.64965139497021,2.07150036161439,57.885579437491,5.76678459304696,3.97260707461908,"Bachelor","Moderate"
"S0543",47.098922975799,"F",0,52.5753543026904,52.222860412395,54.8642186334499,44.8305516774231,1.34786808102373,68.95871646,58.1102375156486,6.65337862087241,3.92560830463562,114.874392957386,4.08195930061175,4.43066625298427,"Master","Quiet"
"S0544",71.13612321,"C",1,76.9435376423221,79.3760458614531,85.3159998090598,78.233417548428,2.212879135377,74.838059296751,72.5342040682741,7.03674466401826,3.21457049020982,46.1670443734927,4.46588749211974,5.62131749991752,"Master","Moderate"
"S0545",80.6536180022886,"B",1,73.9970532251843,74.3194252992349,73.969073131039,79.5164399417656,4.86623375752218,82.2032974815811,96.2590978677806,7.511414742,1.17087794520544,89.6450181,6.35016865306504,4.89713499759964,"High School","Moderate"
"S0546",70.9963251084955,"C",1,59.6989494918062,49.8216166600369,63.0426577697688,62.0747882242831,4.77882952668993,63.523182700477,110.485203380814,6.99191263695745,2.5982603112765,90.4894560312388,4.9238461069941,5.21164526532266,"Master","Noisy"
"S0547",45.4771901010364,"F",0,46.24566757,41.5489906018858,40.787163190283,46.2336483663853,2.339513161,65.5257675776284,73.1956596867208,6.13979473077935,5.05216456786585,52.6975645285126,6.26091763688783,5.2804035079135,"Master","Noisy"
"S0548",77.0931707751529,"C",1,76.936525757604,76.2160879789959,75.001027245232,73.9901674986575,3.28341574511505,74.1033180443552,75.8129596198425,6.89929275,4.44850767430934,59.2275548070482,7.769095627,3.56490255881479,"Bachelor","Noisy"
"S0549",79.7574220513668,"C",1,68.6169235497086,62.5684498355031,72.0946123375375,63.1561053861182,4.63838156444378,73.2735388293625,95.7129145910531,7.26799667603691,4.6243542678994,105.131864332195,7.2834245672757,3.49431047997215,"Bachelor","Moderate"
"S0550",70.7551526220668,"C",1,82.4775115454602,85.4771551954412,86.7230220991759,86.6512681770846,1.02473529056359,76.0836293969936,62.8441466338253,7.23837559970949,4.49058462041762,98.5624729459457,5.38705529882437,4.687630544,"High School","Quiet"
"S0551",78.0426100071832,"C",1,68.6089925611596,76.2627467228781,67.1391578228387,73.1778506680876,4.24273428135037,78.41624864,100.794162544266,6.60525779995273,2.55486510691517,59.6186292283284,6.06293494755251,3.95956544069292,"High School","Noisy"
"S0552",92.86507443768,"A",1,86.86998252,92.9637917760063,86.5119862582294,79.141333584066,4.79347821115568,79.2500894865619,94.9875201118632,8.19510564258827,1.49831961038388,78.056089224144,7.6841871906919,3.07961258167136,"Bachelor","Moderate"
"S0553",71.8748088839028,"C",1,70.35487613,69.2876617779457,62.7655073991927,78.3040710235001,1.36530293733423,77.9372593629575,55.7408895032241,7.13221997314139,2.36233592,35.5512266627786,9.16513016826069,1,"Bachelor","Noisy"
"S0554",72.4385262504675,"C",1,70.8515884344462,78.30521912,69.0664424304132,73.7219445389162,1.64579074413168,73.7053040759114,70.5420924984718,6.75268855729506,5.1589265009258,48.7871294158766,8.51928063243326,1,"Master","Quiet"
"S0555",91.4307746559823,"A",1,88.215948146209,88.9592854322195,92.66786396,95.2139213719379,4.84298521108542,83.5356122141102,91.526858581356,5.77618613730179,5.90235398891536,73.7238502974359,7.320400161,3.17160389310247,"High School","Quiet"
"S0556",63.2788739028819,"D",1,62.1915576416818,60.5061277860916,65.0675827222147,55.4809188992563,3.15016057456139,71.8345583578416,79.3208285380764,7.03021943482466,3.46923507370781,37.737636175129,6.17375798989892,2.69517338016611,"High School","Quiet"
"S0557",48.010857960041,"F",0,47.3708375647852,44.3038242470805,49.8741661716913,40.541716787708,1.05678653788689,59.8762954240984,59.279762951314,7.842311059,1.04850177461521,105.899911940274,6.19030766525083,2.84755110655878,"Master","Quiet"
"S0558",59.9136787795675,"D",1,41.5830471972336,40.070698764793,41.8319156331385,40.8382006483972,2.03052799505412,61.8433591663213,69.9571126840406,6.747630386,1.70022406067115,94.6205589096883,9.27650386158638,1,"Master","Quiet"
"S0559",79.3001950145462,"C",1,81.532549062049,79.59166497,81.5678648551899,84.046471196525,2.79977469707544,88.4179473527966,81.4435692561261,7.5210127201977,2.61040287658133,114.927030358365,4.23546145624328,5.66941366620325,"High School","Quiet"
"S0560",77.3999188936714,"C",1,74.1170253244406,74.96910644,70.8154196270733,83.0988294390754,3.77163564409907,73.16803873,84.2981850295588,7.50508948102973,3.89292674296475,92.4120215367624,9.92789586652157,1,"Bachelor","Moderate"
"S0561",86.66250898,"B",1,78.72438725,79.5272571507066,82.21852934647,82.2547818145329,3.9326415125472,85.2212443390979,87.9577688646382,7.50003555845122,1.37546822902657,114.636123503597,7.98625246510937,2.17923909902377,"Bachelor","Noisy"
"S0562",65.1559693631962,"C",1,51.7130288829901,51.7282589837572,53.817893604937,50.4996224989299,4.98168605170182,73.347002608934,99.7455087522713,6.96504811734918,5.71678649354941,79.9061300121868,8.08682619443434,2.87931346642671,"Master","Quiet"
"S0563",40.7939017751583,"F",0,47.5004311572723,49.6851220060041,49.9605253972363,42.3685851189429,2.15004479753504,59.669440633496,72.24843776,7.05752774334719,2.825418366422,84.0196749955772,4.22798702382845,4.64367140590576,"High School","Noisy"
"S0564",53.081900741913,"D",1,40.7999566117335,46.7531879856652,38.1697823983956,46.9499594753293,3.1528804074739,53.124705280414,82.0179399482786,6.75591593863607,5.56292108962412,117.927394916363,7.63317564934763,3.63930768150113,"Master","Noisy"
"S0565",66.18112438,"C",1,59.2823157343628,64.0300864115695,48.5156011350066,54.4587886056093,3.133294191,71.1509623680402,83.51297079,5.41993231288892,4.90260901378511,87.7916232177834,6.90866836054268,1.53116081432737,"Bachelor","Moderate"
"S0566",74.7730967651151,"C",1,72.4454727770048,65.0209829347553,77.93123634,80.5878155508664,2.622581038,73.4856987746681,80.4450079260982,7.77623298088336,4.77718636257791,32.7707911974672,4.6346734413644,7.48265070300655,"Bachelor","Quiet"
"S0567",55.4872286585411,"D",1,61.5734224804853,48.80381681,59.1792352004433,60.1514992324527,1.67664757536968,80.1297273360577,68.7296463319517,7.53764975294813,4.033597899,95.1422498967471,5.66753206461615,3.92120750490036,"Master","Quiet"
"S0568",79.2141322183825,"C",1,64.06112071,68.7327202675015,59.7472418910895,72.0140310743944,4.909826253,72.20459806,101.3661901449,6.61751152229539,4.13391908525922,111.492182292367,9.34188673728191,1,"Bachelor","Moderate"
"S0569",90.381560135588,"A",1,89.7287281971562,82.894334705079,93.1961227567261,93.1233846474526,4.41326874666634,80.8533670584022,86.221571632931,5.75695063385372,4.190016176,101.602222481489,7.29993049519572,1,"High School","Moderate"
"S0570",60.3638583268741,"D",1,59.1540506862815,58.03022368,57.1939874866859,58.4690732390692,2.99333211317695,63.8412277880822,80.1844596275979,6.90093210361437,4.143606935,82.544994536288,6.48049945104345,3.45736448248724,"Master","Moderate"
"S0571",70.2249968140042,"C",1,68.2694219037896,62.4188567734928,73.56910382,65.672440044659,3.41298169073612,79.5842357473489,86.5273546473692,6.147444879,3.76864115699181,90.4173161784165,4.43609293504487,5.79238924267333,"Master","Moderate"
"S0572",83.2358311130872,"B",1,83.1009157007629,74.0910135128628,86.1859454486464,81.3963763140325,1.90904421423865,78.69453798,72.7351481152387,6.44280574105441,5.93207009241444,119.11726103265,8.28472916441383,1.62910873148667,"Master","Moderate"
"S0573",86.6468265092477,"B",1,61.8098530276699,64.51716667,65.2276996436723,63.951436489546,3.17514828156699,71.1240705111371,78.2897289445009,6.8073470084436,4.66145283712848,38.1595879658405,8.2171049403762,1.21981398257143,"Bachelor","Noisy"
"S0574",75.8732285686338,"C",1,74.214768512533,78.0105443140463,67.3849899565304,74.6005509936216,3.7798805324859,81.8863979818289,84.5036089504158,6.06387883291021,4.88473194196261,90.0520345769916,7.68426164183538,1.3691738396368,"High School","Moderate"
"S0575",84.3044253167068,"B",1,87.430003981071,84.5474519774374,93.489723908003,84.4609469407275,3.06066811354636,81.2937102308813,77.7361777590456,6.95178928918168,5.36231407541837,55.5057925113534,7.06157587732389,4.06895074221342,"Master","Quiet"
"S0576",91.54504465,"A",1,92.2236343,79.2684228404458,93.5298869573396,91.3954772495821,4.96114068233977,85.8821730068843,102.293476322854,7.77932770731431,2.07819881362925,87.60813569,6.60270641324424,3.42810072175371,"Master","Quiet"
"S0577",61.1229227203485,"D",1,48.0890414510971,45.3578192098347,46.2426557548661,48.4819265996928,3.4453666249909,63.961678676436,89.6230715245301,8.06220543,1.4190207954753,84.6861218295545,7.55962655792795,3.98112581858882,"Bachelor","Moderate"
"S0578",90.6327836737235,"A",1,90.9623193838822,92.9213394108949,91.6792617205934,80.3186489118081,2.48389485036868,88.8977822495215,72.8016479672288,6.980087197,3.41447218299299,43.8111148897346,5.40037271037044,4.07314493483464,"High School","Moderate"
"S0579",84.2143992501693,"B",1,67.06639612,59.671838275504,58.18521995,69.35723669,4.08860811046335,76.4869197372389,95.4258926727688,6.22111692311424,3.57040347809637,48.6071981166215,9.64755438506589,1,"Master","Moderate"
"S0580",49.8981358982835,"F",0,54.2034413564427,55.1202409553385,56.2467054138461,49.3048352328587,1.68185004632657,66.00115202,67.4358995090886,6.94516346618069,5.14590889974959,85.9466620238892,7.53276717508138,3.28282706951479,"Bachelor","Moderate"
"S0581",69.7061593836561,"C",1,65.2524665931044,65.1759173472394,60.105609052194,59.4858045770756,2.53806325482507,72.9444786040348,74.7592036624385,6.8991389315086,3.21891789641168,41.5406952573397,5.86715466612626,2.50987037187018,"Master","Moderate"
"S0582",77.8740312777478,"C",1,93.9017916407012,96.79824914,87.1384402114836,85.46506991,2.38783580151034,85.0920007627332,72.8214368660136,6.1488303900872,3.85426512772156,53.8662787617291,6.69807910531094,2.08845753453613,"Bachelor","Quiet"
"S0583",59.0877025946077,"D",1,67.0939951696078,67.69189701,59.4821992385184,58.1245326802684,2.72722838043111,66.1589355502067,81.0053406273219,7.58541327521698,3.63535469256729,105.17209929642,8.83410873326135,2.26337623809181,"High School","Noisy"
"S0584",64.5278507627218,"D",1,58.081338565813,53.2159938614052,63.6447804407626,51.3041010502515,4.12711930371491,70.3286735698971,92.89908212,8.69239958461517,1.19101391878696,59.4382355401475,4.96969636438178,3.85836970639502,"Bachelor","Moderate"
"S0585",81.2303123778267,"B",1,74.8370469874199,80.8199044957424,71.690730018956,71.2919421992675,2.936692129,86.8794823,90.7460484247745,6.75655359061503,4.076074483,73.9254140642697,5.75701373476156,2.42393525,"Master","Moderate"
"S0586",67.3014476950438,"C",1,53.2080090328006,52.4153611676658,60.8766475823831,62.9743047204335,4.17605780106385,62.185408812945,87.4994547956519,7.53749564864027,5.14021642887126,114.702630163126,8.07704813641933,3.79147905165376,"Master","Moderate"
"S0587",63.9995192739235,"D",1,44.1724830459765,44.0359603484269,41.493475730715,41.5430846665005,3.30595561255946,58.2210929749747,85.6500646357445,7.50940654219197,1.78750274037902,50.4434179953252,5.89293523889334,2.71324711323245,"Bachelor","Quiet"
"S0588",55.6278366587185,"D",1,47.0883847050857,42.4220449097197,38.551594917121,47.9771352364259,2.36827773863022,59.1905534943241,71.0367723372446,6.61827444702693,3.97165866963298,65.0663415622209,8.7550100911688,1.42910930715937,"High School","Quiet"
"S0589",53.2044823045469,"D",1,47.0425211426775,44.8261098867199,41.4598989429342,49.0449280752091,4.239914975,67.1442194649544,88.0527148123957,6.494354956,3.96805272223207,84.5811998,4.78272092306416,5.28636426966011,"High School","Noisy"
"S0590",64.7726758334112,"D",1,48.3546481431762,43.9306345730417,54.5337062432109,49.0099740742554,1.95315868221237,66.41975134,69.4772511369488,8.27226375791183,1.82092482028179,97.98050366,8.576117023,1,"Master","Noisy"
"S0591",45.9169290092915,"F",0,47.6354944957176,46.7707641961004,46.8560036060342,47.2482771920876,1.89753191919918,63.0250587857765,69.66208159,7.124732699,1.617317869,111.148804804143,4.4101102891034,5.32257268772879,"Master","Noisy"
"S0592",71.90218743,"C",1,75.24811096,83.8066533648885,72.5066744817238,69.2716421461806,3.01801169621934,73.0339601738936,94.77098474,6.59755674052277,5.90025971488242,112.392568881616,4.07555567600497,6.37285757347414,"Bachelor","Noisy"
"S0593",62.3857699204095,"D",1,50.003404641953,43.1438989272962,50.8034957712169,57.258042383349,2.04339698384836,65.46358628,69.5132407600675,6.829839328,2.96859584826519,99.8976066935361,9.38934111299297,1,"Bachelor","Quiet"
"S0594",52.4699434677795,"D",1,59.0117005828125,50.9438935934288,61.52061426,68.0476838010019,1.03634813980487,61.6827396547272,54.7125877506252,7.12871402562752,2.13710864361765,50.5497752933979,7.48803530159379,3.415485382,"Bachelor","Noisy"
"S0595",93.0128981643243,"A",1,89.3233625448306,96.67921418,94.910356624343,80.9100690742172,3.59319010919521,85.3788141067028,87.296954679424,7.95813803030322,1.85662272227187,32.2328397038309,6.11096138252087,3.5015473025737,"High School","Moderate"
"S0596",76.2070868467327,"C",1,66.067890214458,65.0212718286986,73.31038636,60.9477472600261,3.04437528588959,77.3915670376687,70.0705526711641,6.50857900648047,4.33800856791617,64.5396537320061,5.3955678217831,5.31693662030906,"High School","Quiet"
"S0597",84.0640195209216,"B",1,76.7156756186565,73.37031193,74.9168323897111,75.3166239067715,2.78207125797264,72.1018421261599,77.3609286667051,6.58343436429894,4.04722648663639,42.73939659,7.7013146995649,1.60935623235503,"Master","Quiet"
"S0598",60.885998862183,"D",1,49.4775929160896,54.67711635307,42.8473544856794,44.6549039415387,4.86787405847326,57.0762050738965,98.7588669962084,7.30107416410628,4.21776061493709,93.9348882694468,7.05401310122043,1.5355194823668,"Master","Quiet"
"S0599",79.8168495506497,"C",1,50.5758960344769,47.5478183357926,48.5085702288605,53.1057238017562,3.28479673585165,73.1851374757128,86.82096927,8.36668960534363,1.44003013755726,89.5017528143145,9.949586653,1,"Master","Moderate"
"S0600",68.7860218184122,"C",1,42.2477738946563,51.377822462391,43.5491764275708,38.6064128826233,4.45372631115754,58.0650887498052,99.4053743587146,6.68204302639446,5.46767291749218,33.9574477459309,9.89929591992247,1,"Bachelor","Quiet"
"S0601",57.3043514203417,"D",1,49.2914284689691,52.68105783,44.47263384,60.1167088080021,1.55780094482064,70.3254534642036,63.0601613536678,6.78871551697445,2.94633198404524,105.293440121786,7.81014739684966,3.19943857104154,"High School","Moderate"
"S0602",63.9279662390055,"D",1,55.3224686467577,52.8829116060292,50.5367140722825,61.2752116184757,3.27682585251771,66.891246,82.0151884520274,6.97464164070567,2.56684703215179,52.38689397,6.65722303663534,1.8282034543061,"Master","Noisy"
"S0603",68.9155146007581,"C",1,49.7355766352211,60.5221177015486,51.45451604,50.7984467883822,4.47191850692361,64.0580142329039,90.8885809161828,7.046415461,3.3118072362387,68.9004367941938,6.94684581480797,3.32719302584133,"Master","Quiet"
"S0604",59.4205497957174,"D",1,44.8786393566381,41.8500647416214,44.6353775987858,50.0135706732367,3.33242302911959,64.6313831758023,77.6839175171575,7.27536593234139,2.95033032873814,90.1140361910168,8.09487439742117,1.63920140850639,"Master","Moderate"
"S0605",53.62873667,"D",1,46.634972910533,50.3454497705796,46.798957887591,52.1644750323196,3.87205671250801,58.8974921715343,90.2700410219832,5.9107015402214,5.317885016,68.64769082,4.60944726541229,5.28790416113708,"Master","Quiet"
"S0606",60.9026466776514,"D",1,65.3428322417999,66.8392951438324,61.5503555682996,62.5230948015087,2.48817427124883,73.33390184,68.5138149695053,6.66762750699309,5.646304876,69.71590225,5.97011244286431,5.393494852,"Master","Noisy"
"S0607",53.9072820533596,"D",1,51.3483545123186,57.8570609593126,50.1963509412898,47.2672682896088,1.36979806814827,63.7667301820388,61.6248461786233,7.28757684014539,2.51726608224803,35.9065195802166,4.45163344602162,5.1099391867631,"Master","Quiet"
"S0608",61.9265029070409,"D",1,60.0348423576442,67.8423983412784,55.4136766363026,60.4255576724924,2.83160118050829,63.4149539617969,73.3401420055867,5.546242129491,5.31967903729977,66.1299194334003,4.44016455710152,6.17143700444817,"High School","Noisy"
"S0609",66.0252700737032,"C",1,67.6879498970171,67.847970642346,72.138941952641,71.9961305195068,2.577917563,75.5313853221406,78.5275915650056,6.06325206447003,4.90761564766534,98.8363103897985,5.1750354513654,4.86252790001571,"Master","Quiet"
"S0610",77.2045273284274,"C",1,77.9717155746151,74.2046262228842,83.1479622482339,78.6670175678822,4.46824073,77.669318752918,103.68955779149,6.05172415465703,5.65403836172381,112.365870346794,6.91151952755936,2.93646156680794,"High School","Moderate"
"S0611",48.781434300577,"F",0,42.1621676912604,44.462028405956,32.93122838007,34.2771852803055,1.97598120940989,60.2959597034067,63.2518721800822,7.29494568730064,2.22875156092944,67.2147423357035,8.70864592697674,3.59132319740974,"Bachelor","Noisy"
"S0612",84.9598542116717,"B",1,83.9675719399973,80.57899509,79.3200176390353,79.9534497202431,4.86693691014043,75.9329812529279,89.4042766869165,7.77920067257053,3.8847957506049,68.12272442,6.91297534699524,1.64568290728939,"High School","Quiet"
"S0613",79.447451922225,"C",1,74.5345214219999,84.601457659633,67.0518751465495,74.164657104028,4.83255247921798,85.224262549814,97.70109037,7.40726877595915,2.37272292370222,93.2364395691287,6.01285966336522,5.27627217207223,"Bachelor","Noisy"
"S0614",42.6766626212092,"F",0,44.496746757188,45.1794234126016,41.2466270851535,44.1184187355588,1.99052657228575,66.6319443105246,69.9837547026463,6.04347231932413,5.12047245242187,114.849480099475,4.49411794202055,6.16228862346942,"High School","Noisy"
"S0615",83.6450037412869,"B",1,88.0468243258727,86.22021657,87.6296344769209,97.9095352098218,2.39220782190928,88.8441915837963,75.01537475,7.80232911629698,1.02662095285532,54.0354846215424,7.30177313909878,2.21870186626944,"High School","Moderate"
"S0616",79.1607501161834,"C",1,90.6479820292497,91.5713835585743,83.3997559307571,83.7180423172547,4.582222963,83.7967675024165,93.5906270587837,6.67672738194347,3.82409581443198,69.6129785884143,5.62761151889906,6.00170699854255,"Master","Moderate"
"S0617",63.0773675388601,"D",1,43.3592877920175,36.623656344369,38.7499887263909,45.8872340011969,4.866488884,53.0337294484917,97.6616923417171,7.35357397285889,2.696017156,101.637591919707,7.68960506750288,1,"High School","Moderate"
"S0618",68.4940262582765,"C",1,55.2282706480962,50.3702004555429,50.2084837876887,62.6738361897377,2.77375641134418,77.3787222364957,79.5751161661448,7.50625828290108,2.6134185353891,84.8724212436635,9.863126435,1,"High School","Moderate"
"S0619",79.717998304846,"C",1,84.3410703886184,90.34313993,85.37740704,95.6983191157324,2.28398818256359,81.8650476542798,78.04203629,7.33725583781459,4.22453161932459,39.9527709567559,4.6678859288653,4.12363186686562,"Master","Noisy"
"S0620",76.9457411218982,"C",1,81.1542829711012,77.8698115762442,81.5010046562825,79.1322958551814,3.10437605300617,76.8331425054503,71.2685166784703,6.410630078194,5.257422247,86.4959462006039,5.272752392,5.13933107253982,"Bachelor","Noisy"
"S0621",57.1169452334305,"D",1,50.1486560646008,44.9141011511911,46.5399682979145,52.6058033282018,3.75107682546294,67.1583359047159,85.6660710594721,7.60568717670993,4.04597695696663,46.8071656137594,6.83856722859625,2.04836867021657,"Master","Quiet"
"S0622",64.2705954191867,"D",1,51.5142127835191,54.19747655,52.3983171442161,54.36301457,2.09389806149992,71.592710331776,72.0080245847045,6.87425186329801,5.26586489323361,75.9194340670564,9.81168289207558,1,"Master","Quiet"
"S0623",82.2126091337958,"B",1,60.375965653526,66.30448643,57.6425652305897,61.3533743112925,3.94589269847629,70.0727300463357,84.8690464617092,6.94938455977236,2.322985559,77.6192940894395,8.63085865761997,1.18270492655847,"Master","Quiet"
"S0624",69.7386742520742,"C",1,66.6487641855062,70.24353074,65.29048863,66.1545381793096,1.20662942845856,79.71725793245,70.7221424434221,8.02567505072676,3.59750927382491,108.858302600249,9.389375159,1,"Bachelor","Moderate"
"S0625",79.4036933687394,"C",1,74.0040124341663,78.9842508631954,82.371272885659,76.18388938,1.19717797105767,82.4170059096675,58.794730309433,7.18769244803443,3.252682695,71.6244846611194,6.00228909085476,4.38635815517855,"High School","Noisy"
"S0626",71.0431296773473,"C",1,60.2902501763375,56.5062747334902,66.9925554352892,47.6290197502391,2.54515082058218,64.7632191511585,75.24504477,7.26497039875924,1.05822449751548,55.1498180012305,9.95223084267157,1,"High School","Noisy"
"S0627",56.6128305330075,"D",1,65.4394093873231,58.3303560536139,58.9415032026851,68.8497568376363,2.41389276824288,69.35075417,76.9190381666403,7.6912383109041,3.7840607157037,50.7869713394428,4.61699689638494,4.29436826055602,"Master","Quiet"
"S0628",75.0166195345354,"C",1,81.1109015973566,88.617569857134,85.2595636867525,81.7417911156665,2.26253286146861,85.3431366150771,69.6689046706766,7.74660230637996,4.30762162073087,108.68266890159,4.3178374362766,8.48353555335837,"Master","Quiet"
"S0629",54.6877726202708,"D",1,42.0175761589829,40.4041769647722,46.0745589314408,40.9052016750916,2.964079051,47.4457252604392,70.4079252677343,6.79561576151162,3.959572022,45.3909768976406,9.13361576232417,1,"High School","Noisy"
"S0630",68.7240536005785,"C",1,53.8840319389211,52.6298668566459,48.1427154951581,64.1183429175189,2.28293432924628,66.1947375036356,70.6860706578802,6.343755022,4.68139949391711,68.3281704794829,9.56358922124192,1,"High School","Moderate"
"S0631",74.4077240539563,"C",1,79.2342272236504,85.8751979328957,83.3281154424247,75.8595571296976,1.76903167387237,72.4629576037018,72.8375195183589,6.75680322859355,3.85669764226539,46.8455803434252,4.543512145,4.614389165002,"High School","Quiet"
"S0632",81.9073177212302,"B",1,89.236376072796,92.0175261197993,96.9260356648587,87.2209961274708,2.2378781963544,82.2354190292304,70.6943063296184,7.95724048148271,1.33375127425378,99.5973636102938,4.68056456047505,4.05215875115222,"Bachelor","Quiet"
"S0633",79.4598726990027,"C",1,68.1422593163616,70.4216981767697,62.5295352851396,78.1000258273853,4.89961709124094,72.57702921,94.76399941,8.164260041,1.58222762042356,72.6935376,4.19904494653464,6.62710066950587,"Bachelor","Noisy"
"S0634",63.9241479294014,"D",1,69.2662416895924,80.0912534140978,64.678727584521,65.1059351653431,2.64445366797939,72.8418989552586,81.0728977273075,7.09053179911586,3.98237288771976,61.6029321501131,4.62704537585634,5.69460728373524,"Master","Noisy"
"S0635",39.1362585864023,"F",0,45.8944606236877,42.676869471787,50.9827679579052,43.143884209005,2.77885110743334,60.1859240512808,76.1346365942182,7.33839281627542,2.3748959598682,62.498967656382,5.25651890080169,5.14219390098866,"Bachelor","Quiet"
"S0636",82.7341180653344,"B",1,64.60768018,69.2468808156962,65.9651567294182,63.8725530581358,3.30617996,66.8181218395009,80.5109955297945,8.32953819160007,1.39822564517383,106.699278605068,9.82045971346001,1,"Master","Quiet"
"S0637",87.3612107338922,"B",1,69.2939496550263,69.57901528,72.0513310312239,73.497622065674,4.93336307365691,86.1065311616066,100.080911184886,6.89917764830142,3.14801371724273,79.8396558864994,8.00716133343808,1.713488419505,"High School","Moderate"
"S0638",69.6582617703667,"C",1,53.3358776999101,54.6788390942264,55.0388237819126,54.37489024,1.96640510574305,76.0052488707618,73.5178021055245,7.38397577205797,3.77161299041828,94.6081066018137,8.67131815311125,1,"High School","Moderate"
"S0639",67.1583288667264,"C",1,54.8083777022159,62.4507198342786,56.7618573068567,48.3452509664546,3.72512844212974,61.5938597498266,99.1598520799601,7.06284961829995,2.64372994174803,110.733466462562,8.65683642214913,1.2619703937154,"Master","Moderate"
"S0640",67.8717296080768,"C",1,60.7506289707542,63.2898077522024,54.1182683291988,58.0897861551183,3.8639387741669,78.285898241895,92.7755682799561,6.834860926,4.60216851112889,111.156750843658,7.21044249867529,3.62489093668955,"High School","Moderate"
"S0641",56.8349291387519,"D",1,41.103915877775,43.7953962730231,46.3405044108822,38.0671437117139,3.42929766717226,58.5546304865232,90.0921765036644,6.67756280545291,4.21885304050622,59.5658148904077,8.7849338662781,1.55114154622724,"Master","Quiet"
"S0642",65.9196992911275,"C",1,57.7143541070748,63.0768907936238,63.5623040692137,57.3282488809596,1.35431335854658,69.503114420196,61.0133025905265,7.17284636703609,2.66409180545836,115.720613683175,7.57484519433982,2.92526763528105,"Master","Quiet"
"S0643",60.7199777335791,"D",1,51.62964038481,49.8048767370955,50.4826866644698,53.75885868,3.70748910331031,65.49845039,81.9455505032557,6.37899794790605,4.7743626445428,32.2388293813145,5.88727658562015,4.61228232262906,"Master","Quiet"
"S0644",57.3219247602486,"D",1,58.0123543697853,53.8163060330903,57.794969620716,60.1033831492252,1.2563788441447,65.7074339786228,62.8754451895426,7.39938445179079,4.24347521266518,63.9152004914549,7.3666606526104,3.51778178477133,"Bachelor","Moderate"
"S0645",55.9279196324448,"D",1,46.5869172500588,41.3628712799537,38.9313797372802,37.7068584798168,3.38457059819959,68.2127203430601,84.3815555582939,6.37736891286888,4.18722689358951,110.621897175796,7.201051517,3.08709852473317,"Master","Quiet"
"S0646",88.6588068029904,"B",1,88.9790004406942,79.1472174938142,91.55027422,94.29870538,3.95832470888697,85.11893287,84.1906833820467,6.49974232254504,3.767138504,54.7173191835285,8.94071832255592,1.418129750123,"Master","Noisy"
"S0647",84.3781118848755,"B",1,72.6475849454727,82.9286205951743,75.50787215,73.9104291754558,1.8438795624798,73.9410353566401,67.562322975278,8.74341228078972,1.05694834044276,54.5773305289187,9.89036330428995,1.2984429369032,"Master","Moderate"
"S0648",85.792721261366,"B",1,77.3506275529469,71.83458572,77.0396724679504,84.2732877909164,4.3664880301711,72.15236656,95.6614683103066,7.14416300711183,4.48253591738445,57.23600565737,6.46625539252558,2.86869868947131,"Bachelor","Noisy"
"S0649",93.5813440346381,"A",1,83.4044181234036,82.2981500054748,89.0261849227561,85.625409759857,1.12141522213202,77.23423399,63.0161191964106,5.94338046398975,2.88020895554578,85.108204636223,8.58034407064816,1,"High School","Moderate"
"S0650",72.6173315603578,"C",1,67.4143209410982,66.0302544416536,65.7439347861985,72.920935729777,4.37525145463322,65.5002598925386,96.27395381,6.00345606515681,5.71304855079328,69.4499498052919,4.5985780242288,4.21550037658434,"Bachelor","Quiet"
